,Datum;Uhrzeit;T-DHT22;FR-DHT22;FA-DHT22;CO2-CCS811
2021.01.05;02:25:25;20,8;40,4;7,3;405
2021.01.05;02:25:41;20,7;40,3;7,3;476
2021.01.05;02:25:56;20,8;40,6;7,4;405
2021.01.05;02:26:18;20,7;39,4;7,1;400
2021.01.05;02:26:33;20,7;40,2;7,2;400
2021.01.05;02:26:48;20,8;40,4;7,3;405
2021.01.05;02:27:04;20,7;40,3;7,3;400
2021.01.05;02:27:25;20,7;39,2;7,1;405
2021.01.05;02:27:41;20,7;40,3;7,3;414
2021.01.05;02:27:56;20,8;40,4;7,3;400
2021.01.05;02:28:11;20,7;40,5;7,3;405
2021.01.05;02:28:33;20,8;39,2;7,1;400
2021.01.05;02:28:48;20,8;40,3;7,3;402
2021.01.05;02:29:04;20,7;40,3;7,3;405
2021.01.05;02:29:19;20,7;40,3;7,3;405
2021.01.05;02:29:41;20,8;39,3;7,1;400
2021.01.05;02:29:56;20,8;40,4;7,3;409
2021.01.05;02:30:11;20,7;40,4;7,3;405
2021.01.05;02:30:27;20,8;40,6;7,4;481
2021.01.05;02:30:48;20,8;40,6;7,4;407
2021.01.05;02:31:04;20,8;40,3;7,3;405
2021.01.05;02:31:19;20,7;40,2;7,2;423
2021.01.05;02:31:34;20,8;40,1;7,3;405
2021.01.05;02:31:56;20,7;39,2;7,1;417
2021.01.05;02:32:11;20,8;40,3;7,3;403
2021.01.05;02:32:27;20,7;40,3;7,3;477
2021.01.05;02:32:42;20,8;40,0;7,2;400
2021.01.05;02:33:04;20,8;39,6;7,2;411
2021.01.05;02:33:19;20,8;40,8;7,4;408
2021.01.05;02:33:34;20,9;40,9;7,4;406
2021.01.05;02:33:49;20,9;41,2;7,5;421
2021.01.05;02:34:11;20,9;41,8;7,6;443
2021.01.05;02:34:26;20,9;41,4;7,5;486
2021.01.05;02:34:42;20,9;41,6;7,6;403
2021.01.05;02:34:57;20,9;41,5;7,6;409
2021.01.05;02:35:19;20,9;40,5;7,4;427
2021.01.05;02:35:34;20,9;41,4;7,5;408
2021.01.05;02:35:49;20,9;41,3;7,5;414
2021.01.05;02:36:05;20,9;41,4;7,5;402
2021.01.05;02:36:26;21,0;40,3;7,4;413
2021.01.05;02:36:42;20,9;41,3;7,5;409
2021.01.05;02:36:57;20,9;41,4;7,5;443
2021.01.05;02:37:12;21,0;41,6;7,6;409
2021.01.05;02:37:34;21,0;40,3;7,4;416
2021.01.05;02:37:49;20,9;41,2;7,5;406
2021.01.05;02:38:05;20,9;41,2;7,5;408
2021.01.05;02:38:20;20,9;41,6;7,6;415
2021.01.05;02:38:42;21,0;40,4;7,4;406
2021.01.05;02:38:57;21,0;41,5;7,6;410
2021.01.05;02:39:12;21,0;41,8;7,7;411
2021.01.05;02:39:28;21,0;42,1;7,7;406
2021.01.05;02:39:49;21,0;41,2;7,5;413
2021.01.05;02:40:05;21,1;42,3;7,8;413
2021.01.05;02:40:20;21,1;42,4;7,8;436
2021.01.05;02:40:35;21,1;42,5;7,8;425
2021.01.05;02:40:57;21,1;42,8;7,9;433
2021.01.05;02:41:12;21,1;42,6;7,8;445
2021.01.05;02:41:27;21,1;42,8;7,9;420
2021.01.05;02:41:43;21,1;42,9;7,9;418
2021.01.05;02:42:04;21,1;41,6;7,7;445
2021.01.05;02:42:20;21,1;42,7;7,9;407
2021.01.05;02:42:35;21,1;42,4;7,8;403
2021.01.05;02:42:50;21,1;42,9;7,9;400
2021.01.05;02:43:12;21,1;42,9;7,9;410
2021.01.05;02:43:27;21,2;42,8;7,9;400
2021.01.05;02:43:43;21,1;42,8;7,9;407
2021.01.05;02:43:58;21,1;42,7;7,9;405
2021.01.05;02:44:20;21,2;41,6;7,7;405
2021.01.05;02:44:35;21,2;42,6;7,9;405
2021.01.05;02:44:50;21,2;42,7;7,9;481
2021.01.05;02:45:06;21,1;42,8;7,9;405
2021.01.05;02:45:27;21,2;41,4;7,7;400
2021.01.05;02:45:43;21,2;42,6;7,9;402
2021.01.05;02:45:58;21,2;42,3;7,8;408
2021.01.05;02:46:13;21,2;42,5;7,9;408
2021.01.05;02:46:35;21,2;41,3;7,7;413
2021.01.05;02:46:50;21,2;42,1;7,8;403
2021.01.05;02:47:06;21,2;42,3;7,8;405
2021.01.05;02:47:21;21,2;42,2;7,8;400
2021.01.05;02:47:43;21,2;41,1;7,6;400
2021.01.05;02:47:58;21,2;42,0;7,8;405
2021.01.05;02:48:13;21,2;42,4;7,9;403
2021.01.05;02:48:29;21,2;42,3;7,8;481
2021.01.05;02:48:50;21,2;41,0;7,6;400
2021.01.05;02:49:06;21,2;42,0;7,8;400
2021.01.05;02:49:21;21,2;42,2;7,8;473
2021.01.05;02:49:36;21,2;42,1;7,8;409
2021.01.05;02:49:58;21,2;41,1;7,6;407
2021.01.05;02:50:13;21,1;41,9;7,7;400
2021.01.05;02:50:29;21,2;41,9;7,8;481
2021.01.05;02:50:44;21,2;42,1;7,8;406
2021.01.05;02:51:06;21,2;42,3;7,8;406
2021.01.05;02:51:21;21,2;41,9;7,8;478
2021.01.05;02:51:36;21,2;41,7;7,7;403
2021.01.05;02:51:52;21,2;41,9;7,8;405
2021.01.05;02:52:13;21,2;40,9;7,6;400
2021.01.05;02:52:29;21,2;41,7;7,7;475
2021.01.05;02:52:44;21,2;41,8;7,7;400
2021.01.05;02:52:59;21,2;41,7;7,7;402
2021.01.05;02:53:21;21,2;40,5;7,5;400
2021.01.05;02:53:36;21,2;41,6;7,7;400
2021.01.05;02:53:52;21,2;41,6;7,7;403
2021.01.05;02:54:07;21,2;41,9;7,8;400
2021.01.05;02:54:29;21,2;40,5;7,5;470
2021.01.05;02:54:44;21,2;41,5;7,7;402
2021.01.05;02:54:59;21,2;41,7;7,7;405
2021.01.05;02:55:15;21,2;41,6;7,7;400
2021.01.05;02:55:36;21,2;40,4;7,5;475
2021.01.05;02:55:52;21,2;41,5;7,7;406
2021.01.05;02:56:07;21,2;41,3;7,7;400
2021.01.05;02:56:22;21,2;41,6;7,7;400
2021.01.05;02:56:44;21,2;41,1;7,6;414
2021.01.05;02:56:59;21,2;41,4;7,7;403
2021.01.05;02:57:15;21,2;40,3;7,5;400
2021.01.05;02:57:30;21,2;41,5;7,7;400
2021.01.05;02:57:52;21,2;40,4;7,5;409
2021.01.05;02:58:07;21,1;41,3;7,6;403
2021.01.05;02:58:22;21,2;41,5;7,7;405
2021.01.05;02:58:37;21,2;41,3;7,7;472
2021.01.05;02:58:59;21,1;41,6;7,7;417
2021.01.05;02:59:14;21,1;41,2;7,6;408
2021.01.05;02:59:30;21,1;41,4;7,6;470
2021.01.05;02:59:45;21,2;41,4;7,7;400
2021.01.05;03:00:07;21,1;41,5;7,6;400
2021.01.05;03:00:22;21,1;41,2;7,6;400
2021.01.05;03:00:37;21,2;41,4;7,7;481
2021.01.05;03:00:53;21,1;41,4;7,6;400
2021.01.05;03:01:15;21,1;40,2;7,4;400
2021.01.05;03:01:30;21,1;41,4;7,6;407
2021.01.05;03:01:45;21,1;41,3;7,6;405
2021.01.05;03:02:01;21,1;41,3;7,6;400
2021.01.05;03:02:22;21,1;41,5;7,6;403
2021.01.05;03:02:38;21,1;41,2;7,6;477
2021.01.05;03:02:53;21,1;41,2;7,6;407
2021.01.05;03:03:08;21,1;41,1;7,6;400
2021.01.05;03:03:30;21,1;41,4;7,6;400
2021.01.05;03:03:45;21,1;41,1;7,6;443
2021.01.05;03:04:01;21,1;41,2;7,6;400
2021.01.05;03:04:16;21,1;41,3;7,6;403
2021.01.05;03:04:38;21,1;41,4;7,6;497
2021.01.05;03:04:53;21,1;41,1;7,6;400
2021.01.05;03:05:08;21,1;41,1;7,6;423
2021.01.05;03:05:23;21,1;41,1;7,6;400
2021.01.05;03:05:45;21,1;40,0;7,4;405
2021.01.05;03:06:00;21,1;41,1;7,6;435
2021.01.05;03:06:16;21,1;41,1;7,6;400
2021.01.05;03:06:31;21,1;41,0;7,6;405
2021.01.05;03:06:53;21,0;39,9;7,3;409
2021.01.05;03:07:08;21,1;41,0;7,6;405
2021.01.05;03:07:23;21,1;41,1;7,6;413
2021.01.05;03:07:39;21,1;41,1;7,6;466
2021.01.05;03:08:00;21,1;41,2;7,6;400
2021.01.05;03:08:16;21,0;40,9;7,5;400
2021.01.05;03:08:31;21,1;41,0;7,6;400
2021.01.05;03:08:46;21,0;41,1;7,5;415
2021.01.05;03:09:08;21,0;39,8;7,3;410
2021.01.05;03:09:23;21,0;40,7;7,5;400
2021.01.05;03:09:39;21,1;40,7;7,5;472
2021.01.05;03:09:54;21,0;40,8;7,5;405
2021.01.05;03:10:16;21,1;39,8;7,3;405
2021.01.05;03:10:31;21,1;40,8;7,5;400
2021.01.05;03:10:46;21,0;40,6;7,4;434
2021.01.05;03:11:02;21,1;40,7;7,5;434
2021.01.05;03:11:23;21,0;39,7;7,3;436
2021.01.05;03:11:39;21,0;40,7;7,5;472
2021.01.05;03:11:54;21,0;40,9;7,5;400
2021.01.05;03:12:09;21,0;40,8;7,5;410
2021.01.05;03:12:31;21,0;39,7;7,3;400
2021.01.05;03:12:46;21,0;40,7;7,5;402
2021.01.05;03:13:02;21,0;40,8;7,5;400
2021.01.05;03:13:17;21,0;40,9;7,5;410
2021.01.05;03:13:39;21,0;39,7;7,3;476
2021.01.05;03:13:54;21,0;40,9;7,5;400
2021.01.05;03:14:09;21,0;40,7;7,5;405
2021.01.05;03:14:25;21,0;40,7;7,5;405
2021.01.05;03:14:46;21,0;39,7;7,3;403
2021.01.05;03:15:02;21,0;40,7;7,5;402
2021.01.05;03:15:17;21,0;40,7;7,5;400
2021.01.05;03:15:32;21,0;40,6;7,4;400
2021.01.05;03:15:54;21,0;40,7;7,5;403
2021.01.05;03:16:09;21,0;40,5;7,4;481
2021.01.05;03:16:25;21,0;40,7;7,5;400
2021.01.05;03:16:40;21,0;40,7;7,5;406
2021.01.05;03:17:02;21,0;39,7;7,3;425
2021.01.05;03:17:17;21,0;39,6;7,3;400
2021.01.05;03:17:32;21,0;40,4;7,4;406
2021.01.05;03:17:47;21,0;40,6;7,4;406
2021.01.05;03:18:09;20,9;39,4;7,2;400
2021.01.05;03:18:24;21,0;40,5;7,4;400
2021.01.05;03:18:40;21,0;40,4;7,4;400
2021.01.05;03:18:55;21,0;40,6;7,4;426
2021.01.05;03:19:17;20,9;39,5;7,2;408
2021.01.05;03:19:32;21,0;40,7;7,5;408
2021.01.05;03:19:47;21,0;40,7;7,5;406
2021.01.05;03:20:03;21,0;40,6;7,4;400
2021.01.05;03:20:24;20,9;39,3;7,2;400
2021.01.05;03:20:40;20,9;40,4;7,4;400
2021.01.05;03:20:55;21,0;40,3;7,4;403
2021.01.05;03:21:10;21,0;40,7;7,5;400
2021.01.05;03:21:32;21,0;39,4;7,2;400
2021.01.05;03:21:47;21,0;40,4;7,4;415
2021.01.05;03:22:03;20,9;40,5;7,4;400
2021.01.05;03:22:18;21,0;40,8;7,5;405
2021.01.05;03:22:40;21,0;39,5;7,2;477
2021.01.05;03:22:55;21,0;40,5;7,4;402
2021.01.05;03:23:10;20,9;40,4;7,4;418
2021.01.05;03:23:26;20,9;40,5;7,4;400
2021.01.05;03:23:47;20,9;39,4;7,2;403
2021.01.05;03:24:03;20,9;40,3;7,3;400
2021.01.05;03:24:18;21,0;40,5;7,4;400
2021.01.05;03:24:33;20,9;40,5;7,4;481
2021.01.05;03:24:55;20,9;39,2;7,1;409
2021.01.05;03:25:10;20,9;40,4;7,4;409
2021.01.05;03:25:26;20,9;40,4;7,4;400
2021.01.05;03:25:41;21,0;40,3;7,4;400
2021.01.05;03:26:03;20,9;40,7;7,4;405
2021.01.05;03:26:18;20,9;40,4;7,4;435
2021.01.05;03:26:33;21,0;40,4;7,4;414
2021.01.05;03:26:48;20,9;40,5;7,4;407
2021.01.05;03:27:10;20,9;39,3;7,2;407
2021.01.05;03:27:25;20,9;40,3;7,3;400
2021.01.05;03:27:41;20,9;40,3;7,3;400
2021.01.05;03:27:56;20,9;40,2;7,3;405
2021.01.05;03:28:18;20,9;40,5;7,4;400
2021.01.05;03:28:33;20,9;40,3;7,3;422
2021.01.05;03:28:48;20,9;40,3;7,3;400
2021.01.05;03:29:04;20,9;40,3;7,3;400
2021.01.05;03:29:25;20,9;40,4;7,4;400
2021.01.05;03:29:41;20,9;40,1;7,3;400
2021.01.05;03:29:56;20,9;40,3;7,3;403
2021.01.05;03:30:11;20,9;40,3;7,3;400
2021.01.05;03:30:33;20,9;39,1;7,1;409
2021.01.05;03:30:48;20,9;40,1;7,3;400
2021.01.05;03:31:04;20,9;40,3;7,3;433
2021.01.05;03:31:19;20,9;40,2;7,3;403
2021.01.05;03:31:41;20,9;39,1;7,1;400
2021.01.05;03:31:56;20,9;40,1;7,3;400
2021.01.05;03:32:11;20,9;40,2;7,3;400
2021.01.05;03:32:27;20,9;40,3;7,3;481
2021.01.05;03:32:48;20,9;39,0;7,1;488
2021.01.05;03:33:04;20,9;40,1;7,3;407
2021.01.05;03:33:19;20,9;40,2;7,3;400
2021.01.05;03:33:34;20,9;40,0;7,3;400
2021.01.05;03:33:56;20,9;39,1;7,1;400
2021.01.05;03:34:11;20,9;40,3;7,3;405
2021.01.05;03:34:27;20,9;40,3;7,3;481
2021.01.05;03:34:42;20,9;40,2;7,3;425
2021.01.05;03:35:04;20,9;39,1;7,1;417
2021.01.05;03:35:19;20,8;40,1;7,3;405
2021.01.05;03:35:34;20,9;40,3;7,3;400
2021.01.05;03:35:50;20,9;40,2;7,3;405
2021.01.05;03:36:11;20,9;39,0;7,1;400
2021.01.05;03:36:27;20,9;40,2;7,3;400
2021.01.05;03:36:42;20,9;40,1;7,3;400
2021.01.05;03:36:57;20,9;40,1;7,3;405
2021.01.05;03:37:19;20,9;40,2;7,3;428
2021.01.05;03:37:34;20,9;40,0;7,3;426
2021.01.05;03:37:49;20,8;40,3;7,3;400
2021.01.05;03:38:05;20,9;40,1;7,3;407
2021.01.05;03:38:26;20,9;39,0;7,1;461
2021.01.05;03:38:42;20,9;40,0;7,3;403
2021.01.05;03:38:57;20,9;40,1;7,3;408
2021.01.05;03:39:12;20,8;40,3;7,3;403
2021.01.05;03:39:34;20,8;40,2;7,3;400
2021.01.05;03:39:49;20,9;40,0;7,3;409
2021.01.05;03:40:05;20,9;40,1;7,3;416
2021.01.05;03:40:20;20,9;39,9;7,3;400
2021.01.05;03:40:42;20,9;39,0;7,1;400
2021.01.05;03:40:57;20,8;39,9;7,2;420
2021.01.05;03:41:12;20,9;39,7;7,2;475
2021.01.05;03:41:28;20,9;40,0;7,3;483
2021.01.05;03:41:49;20,9;39,0;7,1;405
2021.01.05;03:42:05;20,9;40,0;7,3;400
2021.01.05;03:42:20;20,9;40,1;7,3;405
2021.01.05;03:42:35;20,9;40,0;7,3;451
2021.01.05;03:42:57;20,9;40,2;7,3;424
2021.01.05;03:43:12;20,9;39,9;7,3;400
2021.01.05;03:43:27;20,9;40,0;7,3;486
2021.01.05;03:43:43;20,9;40,1;7,3;400
2021.01.05;03:44:04;20,9;40,1;7,3;400
2021.01.05;03:44:20;20,9;39,8;7,2;480
2021.01.05;03:44:35;20,9;39,9;7,3;400
2021.01.05;03:44:50;20,8;39,8;7,2;403
2021.01.05;03:45:12;20,9;38,8;7,1;403
2021.01.05;03:45:27;20,9;39,8;7,2;485
2021.01.05;03:45:43;20,9;39,9;7,3;405
2021.01.05;03:45:58;20,9;39,9;7,3;485
2021.01.05;03:46:20;20,9;38,9;7,1;488
2021.01.05;03:46:35;20,9;40,0;7,3;400
2021.01.05;03:46:50;20,9;39,6;7,2;403
2021.01.05;03:47:06;20,8;39,8;7,2;400
2021.01.05;03:47:27;20,9;38,9;7,1;400
2021.01.05;03:47:43;20,9;39,8;7,2;406
2021.01.05;03:47:58;20,8;39,5;7,2;400
2021.01.05;03:48:13;20,8;39,9;7,2;403
2021.01.05;03:48:35;20,9;38,7;7,0;400
2021.01.05;03:48:50;20,9;39,8;7,2;403
2021.01.05;03:49:06;20,9;39,6;7,2;400
2021.01.05;03:49:21;20,8;38,7;7,0;409
2021.01.05;03:49:43;20,9;38,8;7,1;416
2021.01.05;03:49:58;20,9;39,0;7,1;400
2021.01.05;03:50:13;20,9;39,9;7,3;413
2021.01.05;03:50:29;20,8;39,8;7,2;403
2021.01.05;03:50:50;20,8;38,6;7,0;403
2021.01.05;03:51:06;20,9;39,7;7,2;409
2021.01.05;03:51:21;20,8;39,7;7,2;477
2021.01.05;03:51:36;20,8;39,8;7,2;481
2021.01.05;03:51:58;20,9;38,6;7,0;408
2021.01.05;03:52:13;20,9;39,6;7,2;409
2021.01.05;03:52:29;20,9;39,8;7,2;409
2021.01.05;03:52:44;20,9;39,7;7,2;405
2021.01.05;03:53:06;20,8;38,5;7,0;405
2021.01.05;03:53:21;20,9;39,6;7,2;405
2021.01.05;03:53:36;20,9;39,7;7,2;405
2021.01.05;03:53:52;20,8;39,6;7,2;405
2021.01.05;03:54:13;20,8;38,7;7,0;405
2021.01.05;03:54:29;20,8;39,6;7,2;400
2021.01.05;03:54:44;20,9;39,8;7,2;409
2021.01.05;03:54:59;20,8;39,7;7,2;400
2021.01.05;03:55:21;20,8;38,5;7,0;400
2021.01.05;03:55:36;20,8;39,6;7,2;405
2021.01.05;03:55:51;20,8;39,8;7,2;478
2021.01.05;03:56:07;20,8;39,4;7,1;405
2021.01.05;03:56:28;20,8;38,7;7,0;406
2021.01.05;03:56:44;20,8;39,6;7,2;405
2021.01.05;03:56:59;20,8;39,8;7,2;407
2021.01.05;03:57:14;20,9;39,7;7,2;400
2021.01.05;03:57:36;20,8;39,8;7,2;476
2021.01.05;03:57:51;20,8;39,5;7,2;424
2021.01.05;03:58:07;20,8;39,7;7,2;405
2021.01.05;03:58:22;20,8;39,8;7,2;423
2021.01.05;03:58:44;20,8;39,9;7,2;409
2021.01.05;03:58:59;20,8;39,7;7,2;400
2021.01.05;03:59:14;20,8;39,7;7,2;427
2021.01.05;03:59:30;20,8;39,7;7,2;400
2021.01.05;03:59:51;20,8;39,7;7,2;405
2021.01.05;04:00:07;20,8;39,5;7,2;400
2021.01.05;04:00:22;20,8;39,7;7,2;400
2021.01.05;04:00:37;20,8;39,6;7,2;498
2021.01.05;04:00:59;20,8;38,6;7,0;413
2021.01.05;04:01:14;20,8;39,6;7,2;400
2021.01.05;04:01:30;20,8;39,7;7,2;400
2021.01.05;04:01:45;20,7;39,4;7,1;405
2021.01.05;04:02:07;20,8;38,4;7,0;400
2021.01.05;04:02:22;20,7;39,4;7,1;405
2021.01.05;04:02:37;20,8;39,7;7,2;501
2021.01.05;04:02:53;20,8;39,6;7,2;400
2021.01.05;04:03:14;20,8;40,1;7,3;400
2021.01.05;04:03:30;20,7;39,6;7,1;400
2021.01.05;04:03:45;20,8;39,6;7,2;400
2021.01.05;04:04:00;20,8;39,6;7,2;408
2021.01.05;04:04:22;20,8;39,9;7,2;403
2021.01.05;04:04:37;20,7;39,5;7,1;498
2021.01.05;04:04:53;20,8;39,6;7,2;421
2021.01.05;04:05:08;20,8;39,4;7,1;400
2021.01.05;04:05:30;20,8;38,4;7,0;400
2021.01.05;04:05:45;20,7;39,6;7,1;400
2021.01.05;04:06:00;20,8;39,6;7,2;402
2021.01.05;04:06:16;20,7;39,6;7,1;400
2021.01.05;04:06:37;20,8;38,4;7,0;482
2021.01.05;04:06:53;20,7;39,4;7,1;415
2021.01.05;04:07:08;20,8;39,7;7,2;402
2021.01.05;04:07:23;20,8;39,6;7,2;410
2021.01.05;04:07:45;20,7;39,0;7,0;407
2021.01.05;04:08:00;20,7;39,5;7,1;400
2021.01.05;04:08:15;20,8;39,5;7,2;491
2021.01.05;04:08:31;20,7;39,7;7,1;400
2021.01.05;04:08:52;20,7;38,5;6,9;402
2021.01.05;04:09:08;20,7;39,5;7,1;407
2021.01.05;04:09:23;20,8;39,5;7,2;400
2021.01.05;04:09:38;20,8;39,5;7,2;478
2021.01.05;04:10:00;20,8;38,4;7,0;407
2021.01.05;04:10:15;20,8;39,6;7,2;407
2021.01.05;04:10:31;20,7;39,6;7,1;400
2021.01.05;04:10:46;20,7;39,6;7,1;413
2021.01.05;04:11:08;20,7;38,4;6,9;400
2021.01.05;04:11:23;20,7;39,5;7,1;411
2021.01.05;04:11:38;20,7;39,6;7,1;478
2021.01.05;04:11:54;20,8;39,7;7,2;400
2021.01.05;04:12:15;20,8;38,6;7,0;402
2021.01.05;04:12:31;20,7;39,5;7,1;400
2021.01.05;04:12:46;20,8;39,6;7,2;434
2021.01.05;04:13:01;20,7;39,7;7,1;400
2021.01.05;04:13:23;20,8;38,4;7,0;400
2021.01.05;04:13:38;20,7;39,4;7,1;480
2021.01.05;04:13:54;20,8;39,5;7,2;400
2021.01.05;04:14:09;20,8;39,6;7,2;417
2021.01.05;04:14:31;20,7;38,3;6,9;415
2021.01.05;04:14:46;20,7;39,4;7,1;400
2021.01.05;04:15:01;20,8;39,5;7,2;414
2021.01.05;04:15:17;20,8;39,0;7,1;400
2021.01.05;04:15:38;20,7;38,4;6,9;483
2021.01.05;04:15:54;20,7;39,5;7,1;400
2021.01.05;04:16:09;20,7;39,3;7,1;403
2021.01.05;04:16:24;20,8;39,7;7,2;400
2021.01.05;04:16:46;20,8;39,8;7,2;402
2021.01.05;04:17:01;20,7;39,4;7,1;400
2021.01.05;04:17:17;20,7;39,0;7,0;413
2021.01.05;04:17:32;20,8;39,3;7,1;400
2021.01.05;04:17:54;20,7;38,3;6,9;405
2021.01.05;04:18:09;20,7;39,4;7,1;400
2021.01.05;04:18:24;20,7;39,4;7,1;400
2021.01.05;04:18:39;20,7;39,2;7,1;413
2021.01.05;04:19:01;20,7;38,6;6,9;410
2021.01.05;04:19:16;20,7;38,8;7,0;405
2021.01.05;04:19:32;20,7;39,4;7,1;400
2021.01.05;04:19:47;20,7;39,4;7,1;402
2021.01.05;04:20:09;20,7;38,3;6,9;400
2021.01.05;04:20:24;20,7;39,4;7,1;400
2021.01.05;04:20:39;20,7;39,5;7,1;402
2021.01.05;04:20:55;20,7;39,5;7,1;425
2021.01.05;04:21:16;20,7;38,2;6,9;415
2021.01.05;04:21:32;20,7;39,4;7,1;415
2021.01.05;04:21:47;20,7;39,5;7,1;403
2021.01.05;04:22:02;20,7;39,4;7,1;405
2021.01.05;04:22:24;20,7;39,7;7,1;400
2021.01.05;04:22:39;20,7;39,5;7,1;478
2021.01.05;04:22:55;20,7;39,3;7,1;408
2021.01.05;04:23:10;20,7;39,4;7,1;403
2021.01.05;04:23:32;20,7;38,4;6,9;400
2021.01.05;04:23:47;20,7;39,3;7,1;426
2021.01.05;04:24:02;20,7;38,4;6,9;400
2021.01.05;04:24:18;20,7;39,5;7,1;410
2021.01.05;04:24:39;20,7;39,6;7,1;481
2021.01.05;04:24:55;20,7;39,3;7,1;400
2021.01.05;04:25:10;20,7;39,5;7,1;444
2021.01.05;04:25:25;20,7;39,4;7,1;403
2021.01.05;04:25:47;20,7;38,3;6,9;400
2021.01.05;04:26:02;20,8;39,4;7,1;400
2021.01.05;04:26:18;20,7;39,3;7,1;411
2021.01.05;04:26:33;20,8;39,2;7,1;486
2021.01.05;04:26:55;20,7;38,2;6,9;400
2021.01.05;04:27:10;20,7;39,2;7,1;400
2021.01.05;04:27:25;20,7;38,2;6,9;400
2021.01.05;04:27:41;20,7;39,4;7,1;427
2021.01.05;04:28:02;20,7;39,6;7,1;427
2021.01.05;04:28:18;20,7;39,3;7,1;418
2021.01.05;04:28:33;20,7;39,3;7,1;400
2021.01.05;04:28:48;20,7;38,2;6,9;405
2021.01.05;04:29:10;20,7;38,4;6,9;400
2021.01.05;04:29:25;20,7;39,3;7,1;418
2021.01.05;04:29:41;20,7;39,4;7,1;400
2021.01.05;04:29:56;20,7;39,4;7,1;413
2021.01.05;04:30:18;20,7;39,5;7,1;405
2021.01.05;04:30:33;20,7;39,2;7,1;405
2021.01.05;04:30:48;20,7;39,3;7,1;411
2021.01.05;04:31:04;20,7;39,4;7,1;400
2021.01.05;04:31:25;20,7;39,6;7,1;400
2021.01.05;04:31:41;20,7;39,4;7,1;418
2021.01.05;04:31:56;20,7;39,4;7,1;400
2021.01.05;04:32:11;20,7;39,2;7,1;402
2021.01.05;04:32:33;20,7;39,5;7,1;402
2021.01.05;04:32:48;20,7;39,3;7,1;403
2021.01.05;04:33:04;20,7;39,4;7,1;488
2021.01.05;04:33:19;20,7;39,3;7,1;486
2021.01.05;04:33:41;20,7;39,5;7,1;400
2021.01.05;04:33:56;20,7;39,2;7,1;403
2021.01.05;04:34:11;20,7;39,1;7,0;441
2021.01.05;04:34:26;20,7;39,3;7,1;477
2021.01.05;04:34:48;20,7;39,6;7,1;406
2021.01.05;04:35:03;20,7;39,3;7,1;487
2021.01.05;04:35:19;20,7;39,2;7,1;425
2021.01.05;04:35:34;20,7;39,3;7,1;400
2021.01.05;04:35:56;20,7;39,5;7,1;405
2021.01.05;04:36:11;20,7;39,4;7,1;400
2021.01.05;04:36:26;20,7;39,2;7,1;481
2021.01.05;04:36:42;20,7;39,5;7,1;466
2021.01.05;04:37:03;20,7;38,2;6,9;452
2021.01.05;04:37:19;20,7;39,2;7,1;498
2021.01.05;04:37:34;20,7;39,2;7,1;400
2021.01.05;04:37:49;20,7;39,1;7,0;421
2021.01.05;04:38:11;20,7;39,5;7,1;416
2021.01.05;04:38:26;20,7;39,2;7,1;408
2021.01.05;04:38:42;20,7;39,2;7,1;418
2021.01.05;04:38:57;20,7;39,2;7,1;400
2021.01.05;04:39:19;20,7;38,1;6,9;403
2021.01.05;04:39:34;20,7;39,1;7,0;472
2021.01.05;04:39:49;20,7;38,2;6,9;403
2021.01.05;04:40:05;20,7;39,0;7,0;400
2021.01.05;04:40:26;20,7;39,4;7,1;400
2021.01.05;04:40:42;20,7;39,1;7,0;400
2021.01.05;04:40:57;20,7;39,3;7,1;403
2021.01.05;04:41:12;20,7;39,4;7,1;400
2021.01.05;04:41:34;20,7;38,0;6,8;400
2021.01.05;04:41:49;20,7;39,1;7,0;402
2021.01.05;04:42:04;20,7;39,4;7,1;405
2021.01.05;04:42:20;20,7;39,3;7,1;408
2021.01.05;04:42:41;20,7;38,0;6,8;413
2021.01.05;04:42:57;20,7;39,0;7,0;400
2021.01.05;04:43:12;20,7;39,1;7,0;417
2021.01.05;04:43:27;20,7;38,8;7,0;480
2021.01.05;04:43:49;20,7;37,9;6,8;402
2021.01.05;04:44:04;20,7;39,0;7,0;402
2021.01.05;04:44:20;20,7;39,0;7,0;405
2021.01.05;04:44:35;20,7;39,2;7,1;402
2021.01.05;04:44:57;20,7;38,0;6,8;403
2021.01.05;04:45:12;20,7;39,2;7,1;425
2021.01.05;04:45:27;20,7;38,8;7,0;478
2021.01.05;04:45:43;20,7;39,0;7,0;447
2021.01.05;04:46:04;20,7;38,0;6,8;418
2021.01.05;04:46:20;20,7;38,9;7,0;423
2021.01.05;04:46:35;20,7;39,2;7,1;400
2021.01.05;04:46:50;20,7;39,1;7,0;405
2021.01.05;04:47:12;20,7;37,9;6,8;403
2021.01.05;04:47:27;20,6;38,9;7,0;403
2021.01.05;04:47:43;20,7;39,0;7,0;405
2021.01.05;04:47:58;20,7;39,2;7,1;406
2021.01.05;04:48:20;20,7;38,1;6,9;482
2021.01.05;04:48:35;20,7;39,4;7,1;400
2021.01.05;04:48:50;20,7;39,1;7,0;409
2021.01.05;04:49:06;20,7;39,1;7,0;405
2021.01.05;04:49:27;20,7;38,0;6,8;400
2021.01.05;04:49:43;20,7;39,1;7,0;415
2021.01.05;04:49:58;20,7;39,1;7,0;482
2021.01.05;04:50:13;20,6;39,0;7,0;403
2021.01.05;04:50:35;20,6;37,9;6,8;409
