Datum; Uhrzeit; T-DHT22; FR-DHT22; FA-DHT22; CO2-CCS811; CO2-SGP30; CO2-PASCO2
2020.11.25;17:26:32; 25.4;35.4;8.3;409;
2020.11.25;17:26:54; 25.4;36.0;8.5;448;
2020.11.25;17:27:10; 25.4;35.4;8.3;413;
2020.11.25;17:27:25; 25.3;35.5;8.3;454;
2020.11.25;17:27:40; 25.3;35.0;8.2;408;
2020.11.25;17:28:03; 25.3;36.1;8.5;417;
2020.11.25;17:28:18; 25.3;36.0;8.4;413;
2020.11.25;17:28:33; 25.3;36.2;8.5;438;
2020.11.25;17:28:49; 25.4;35.0;8.2;403;
2020.11.25;17:29:11; 25.4;35.8;8.4;408;
2020.11.25;17:29:26; 25.4;35.9;8.5;427;
2020.11.25;17:29:42; 25.3;35.5;8.3;421;
2020.11.25;17:29:57; 25.4;35.0;8.2;409;
2020.11.25;17:30:19; 25.3;34.8;8.2;405;
2020.11.25;17:30:34; 25.4;35.5;8.4;422;
2020.11.25;17:30:50; 25.4;35.3;8.3;403;
2020.11.25;17:31:05; 25.4;35.0;8.2;400;
2020.11.25;17:31:27; 25.4;35.7;8.4;426;
2020.11.25;17:31:43; 25.4;36.1;8.5;400;
2020.11.25;17:31:58; 25.4;35.1;8.3;445;
2020.11.25;17:32:13; 25.3;34.9;8.2;470;
2020.11.25;17:32:36; 25.4;36.2;8.5;457;
2020.11.25;17:32:51; 25.4;35.5;8.4;421;
2020.11.25;17:33:06; 25.4;34.9;8.2;421;
2020.11.25;17:33:22; 25.4;36.2;8.5;403;
2020.11.25;17:33:44; 25.4;35.8;8.4;442;
2020.11.25;17:33:59; 25.4;35.5;8.4;400;
2020.11.25;17:34:15; 25.4;35.0;8.2;425;
2020.11.25;17:34:30; 25.4;34.9;8.2;400;
2020.11.25;17:34:52; 25.4;34.8;8.2;422;
2020.11.25;17:35:07; 25.4;35.4;8.3;421;
2020.11.25;17:35:23; 25.4;35.1;8.3;441;
2020.11.25;17:35:38; 25.4;36.1;8.5;427;
2020.11.25;17:36:00; 25.4;34.8;8.2;409;
2020.11.25;17:36:16; 25.4;35.6;8.4;435;
2020.11.25;17:36:31; 25.4;35.3;8.3;425;
2020.11.25;17:36:46; 25.4;35.3;8.3;434;
